|	№	||	timeStamp'	||	TURNSTILE	||	CARD TYPE	||	REJECTED	||	SKI PASS info'	||	
|	459	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	false	||	SkiPass{50fromFIFTY, cardType=SEASON, blocked=false, id=65a07078-cb36-451d-982b-404bfc522d5d, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	460	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{20fromTWENTY, cardType=WORKDAYS, blocked=false, id=a2be9fcc-b719-4d8e-8f68-c4cb86c76513, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	461	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=401a3e01-b622-4039-98d3-5484c19ed906, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	462	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=66ff0ca1-2033-4a4e-a2e7-73fd6fa4f2fa, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	463	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{50fromFIFTY, cardType=HOLIDAYS, blocked=false, id=95ea7138-1b64-43b8-8cc5-c2f26a858e3f, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	464	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=4c40c534-720a-4e35-ac4f-5580c5656da7, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	465	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{20fromTWENTY, cardType=HOLIDAYS, blocked=false, id=c267f943-b9c8-486e-83eb-035714a08402, lastReasonPassOfRejection='Day 09 мая 2015 not in days 6-7'}'	||	
|	466	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{50fromFIFTY, cardType=WORKDAYS, blocked=false, id=4a58a145-d3bf-42bc-9b9a-10a2f8cfc98a, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	467	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	false	||	SkiPass{20fromTWENTY, cardType=SEASON, blocked=false, id=48220c1e-5f2d-4f47-97f4-6ddac4e99d33, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	468	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	false	||	SkiPass{10fromTEN, cardType=SEASON, blocked=false, id=0b4527ca-c164-4ff2-ab47-64d9ae13ec70, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-7'}'	||	
|	469	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{10fromTEN, cardType=WORKDAYS, blocked=false, id=b3879f6b-ab03-41fa-94be-e4839da3ef57, lastReasonPassOfRejection='Day 09 мая 2015 not in days 1-5'}'	||	
|	470	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=e3fbeaa3-988d-46c4-81f6-111a7dd1f821, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	471	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=545ccb36-078a-4e3e-978f-1c59fd2b0331, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	472	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=9f509d78-e0b8-43ea-b690-9773284dd0b2, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	473	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=324e1013-2ae4-4ac8-887f-5422e39360f4, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	474	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=d110996c-5b44-4bff-9af9-c8ee64883987, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	475	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=98e4afe4-cefe-4ade-9e3d-f6e49ac19746, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	476	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=3c2f3245-d512-4034-aa4c-2b5a7309efe6, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	477	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=922aa4d9-525f-4be8-9f34-9b7f78707631, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	478	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=c849dd3a-36cb-423c-9b35-c98c736fbd31, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	479	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=a5af214d-ffeb-4b3c-ab9b-131bd98733a7, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	480	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=ab16e699-0321-4d44-9a10-9416769b9322, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	481	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=39ffcc81-3605-4ad5-96b2-b368ac3cd95e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	482	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=ca56601b-6af3-4463-8c6a-50bdb156852f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	483	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9c50eeb9-8571-4c30-8b57-814ddb4caf5b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	484	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=00a50194-1526-4426-975d-8cda98ed45d0, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	485	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=c4ae3a8d-3464-4d79-8539-45f8c726112b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	486	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=1de29afb-7dca-40b9-b7a2-9fd193b8fa9f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	487	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=328045f0-ba78-4d59-883e-1ec061e1f478, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	488	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9b1a82b0-1d80-4990-9fb8-1228404adb9d, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	489	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=3dbe53bb-19f1-4a99-a326-5a6ddfdd23aa, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	490	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=42793f2b-66ab-4a46-b82d-748a7f946987, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	491	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=9889ca7e-6df9-48a9-9657-f037382abb28, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	492	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=0d5a33d6-3bdf-44cc-9cbf-9aa0bf92544f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	493	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=820b728c-782a-42ac-ace5-4760fbab0e25, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	494	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=da04dcd2-32e6-45af-b569-4a14a6d4d592, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	495	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=861233d2-0182-4b45-ae57-3e72b9c50a58, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	496	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=d71698c7-27ea-40ca-b182-41806f393bf3, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	497	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=43c8857b-7d84-4e08-ae36-c8862c759b2f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	498	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=66a4e060-f6f6-4da1-b1f0-c1ef812836ed, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	499	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=d8da6c80-7237-4e3a-910e-17e7768891ed, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	500	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=85eb1c80-d897-42f1-8c7d-a2ba0fcd6a0d, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	501	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=984d64c4-6dda-47d6-819a-3124bfff3265, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	502	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=e52de48e-86ba-46ce-a808-e98a2652a928, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	503	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=a48ce58d-9c0b-49ed-882a-c92e1631f6f8, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	504	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=WORKDAYS, blocked=false, id=af8deced-942d-4a73-8cb3-b490531c0ae5, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	505	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=2d111e19-64bf-43fb-8622-84d482b23ed0, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	506	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=c2dad69a-d8bb-4159-9b83-f3ba12f590db, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	507	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=e28ab57f-a965-4e69-809d-40ec8333475f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	508	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=160018f8-1651-41ff-a141-50bcda6ca4b8, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	509	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=64694939-92bf-4a98-b72c-21b55a8abc14, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	510	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=1fb6d1eb-7617-4f88-bb05-755b0612af77, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	511	||	09 мая 2015 10:00:00'	||	1	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=d00aad0e-5559-47e8-af43-58d19c595a68, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	512	||	09 мая 2015 10:00:00'	||	1	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=d5026629-59fb-4743-b8f7-648358de1b94, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	513	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=d9c36929-6f68-4e49-8414-a080050dea1f, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	514	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=9e0700db-ea4f-4bf7-83bb-4cf12bc36d3d, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	515	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=9f593b56-f0f0-4973-8fce-314615eb4cca, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	516	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=deb21c96-63bb-4fe5-99fb-0e4a3de6072b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	517	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 10 мая 2015}, cardType=HOLIDAYS, blocked=false, id=3e268e40-e8d8-4ff3-86bc-c193040c4ba8, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 10 мая 2015}'}'	||	
|	518	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=2aa82824-9621-4858-9539-117f7f7e0646, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	519	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=SEASON, blocked=false, id=4cf5fdcb-da5b-43fd-9db8-67ac4e835db9, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	520	||	09 мая 2015 10:00:00'	||	3	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=a0174126-d2e8-4b39-8f9a-be7e4beb877e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	521	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=d519c28a-df69-4421-a9ea-d4dd960bb5ac, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	522	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=d85603de-cd30-4a8e-b38f-663b52da1c59, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	523	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=bd397a5c-3599-416a-bb9d-0ba5483beeb0, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	524	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	true	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=bae44df0-0845-48f9-bb28-eb397ed9fec6, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	525	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	false	||	SkiPass{Period{01 мая 2015 - 01 июл 2015}, cardType=SEASON, blocked=false, id=c30b73d8-0973-4005-8838-49541ea9a6ce, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{01 мая 2015 - 01 июл 2015}'}'	||	
|	526	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	false	||	SkiPass{Period{01 мая 2015 - 01 июл 2015}, cardType=SEASON, blocked=false, id=f64b7c79-ca0f-4f34-8454-bcf006aba7ef, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{01 мая 2015 - 01 июл 2015}'}'	||	
|	527	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=7dc906a2-3e4d-4d01-9f25-859e5e8cccd7, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	528	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=53effc6a-433a-4889-b5f2-5851a8bd4f57, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	529	||	09 мая 2015 10:00:00'	||	2	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 12 мая 2015}, cardType=WORKDAYS, blocked=false, id=836d2ed6-8577-4828-a8b7-e878b23b6d4a, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 12 мая 2015}'}'	||	
|	530	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=869e6e21-d224-4b4f-a582-3de48b5fedf5, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	531	||	09 мая 2015 10:00:00'	||	2	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=82fd30ac-b548-4a7d-8455-cf7b75b62332, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	532	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=953f84c0-8aa4-4df7-9835-9276139077a9, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	533	||	09 мая 2015 10:00:00'	||	2	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 15 мая 2015}, cardType=SEASON, blocked=false, id=ee5f79a8-5def-4a47-840d-744b1578a673, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 15 мая 2015}'}'	||	
|	534	||	09 мая 2015 10:00:00'	||	3	||	WORKDAYS	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=WORKDAYS, blocked=false, id=76f02af0-d667-4acb-a967-9da26859ab67, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
|	535	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=f05bbd46-0704-4f78-b884-4c7e61c8a107, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	536	||	09 мая 2015 10:00:00'	||	1	||	HOLIDAYS	||	false	||	SkiPass{Period{09 мая 2015 - 09 мая 2015}, cardType=HOLIDAYS, blocked=false, id=498494cd-4631-4003-98ac-9aee3e2fdd9b, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{09 мая 2015 - 09 мая 2015}'}'	||	
|	537	||	09 мая 2015 10:00:00'	||	3	||	SEASON	||	true	||	SkiPass{Period{11 мая 2015 - 11 мая 2015}, cardType=SEASON, blocked=false, id=2603cb4b-5428-48ae-b3e1-e75787d3449e, lastReasonPassOfRejection='Date 09 мая 2015 not in period Period{11 мая 2015 - 11 мая 2015}'}'	||	
